code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300108,吉药控股,中成药,吉林,41.21,4.23,6.66,274736.97,119579.65,79314.11,69918.43,1.05,0.16,2.91,2.85,20100825,46203.59,0.69,0.57,-5.84,34.33,19.12,15239.0
2304,洋河股份,白酒,江苏,25.27,12.4,15.07,3955368.0,2526792.25,784142.25,74170.4,0.49,3.7039999999999997,18.89,6.61,20091106,2546643.0,16.9,15.08,15.34,62.25,33.07,20791.0
600219,南山铝业,铝,山东,19.12,70.88,92.51,4604052.0,1517301.25,2597452.0,1467972.5,1.59,0.174,3.54,0.94,19991223,785365.94,0.85,29.03,22.75,22.58,9.44,233400.0
600603,广汇物流,仓储物流,福建,32.55,2.72,8.79,878559.63,302339.13,4482.06,111124.76,1.26,0.19,6.42,1.17,19920113,299116.66,3.4,11.28,0.03,78.14,36.47,20512.0
603606,东方电缆,电气设备,浙江,75.95,3.11,3.73,239720.7,179721.81,31929.5,12220.75,0.33,0.12,2.82,3.55,20141015,38357.55,1.03,40.22,37.05,13.14,2.3,25830.0
615,京汉股份,全国地产,湖北,0.0,3.54,7.85,976297.5,868514.13,47152.51,0.0,0.0,-0.12,2.01,4.16,19961016,60609.98,0.77,4.45,6.2,17.07,-10.57,83341.0
561,烽火电子,通信设备,陕西,496.39,5.94,6.04,245068.45,192610.06,17534.32,13591.52,0.23,0.01,2.01,3.33,19940509,46569.26,0.77,2.41,-91.35,45.17,0.98,57865.0
2733,雄韬股份,电气设备,深圳,46.86,3.12,3.5,407047.47,320398.38,29525.25,123413.51,3.52,0.201,6.32,1.98,20141203,59979.92,1.71,10.29,-24.58,14.24,3.55,32678.0
600790,轻纺城,商品城,浙江,14.88,10.47,10.47,786615.5,90661.06,20426.1,166353.55,1.59,0.295,4.74,1.23,19970228,130327.88,1.24,6.46,11.48,64.04,48.17,41955.0
2490,*ST墨龙,化工机械,山东,246.62,3.12,7.98,577694.38,220300.97,293268.19,84971.81,1.07,0.013000000000000001,2.29,1.83,20101021,806.23,0.01,86.39,104.64,2.19,0.49,47355.0
603869,北部湾旅,旅游服务,广西,26.39,1.12,3.49,591425.0,330391.94,81543.71,278256.69,7.98,0.5479999999999999,10.51,1.83,20150326,48989.8,1.4,322.08,104.0,40.49,11.7,18563.0
2713,东易日盛,装修装饰,北京,129.07,0.75,2.63,292125.5,166142.16,27029.5,48322.07,1.84,0.17,3.61,7.67,20140219,13354.22,0.51,28.55,182.51,34.97,1.78,12322.0
300344,太空板业,其他建材,北京,0.0,1.93,3.38,141963.77,54421.69,28696.6,23861.07,0.71,-0.022000000000000002,1.9,4.41,20120801,4017.26,0.12,54.43,-203.24,40.2,-2.4,39634.0
2314,南山控股,区域地产,深圳,80.91,7.38,18.78,1659230.38,1431441.63,69177.85,280576.41,1.49,0.055,2.85,2.07,20091203,38910.9,0.21,-33.05,-79.36,45.8,3.79,49887.0
601106,*ST一重,工程机械,黑龙江,418.08,65.38,68.58,3336356.0,2295014.5,602104.94,842888.88,1.23,0.01,1.41,2.38,20100209,-592234.56,-0.86,177.6,102.12,16.4,0.63,376712.0
600665,天地源,全国地产,上海,16.37,8.64,8.64,2024632.38,1956078.25,14156.72,20109.34,0.23,0.193,3.42,1.23,19930709,158515.8,1.83,81.19,198.12,19.24,6.3,48499.0
300412,迦南科技,医疗保健,浙江,37.57,2.21,2.6,117851.42,84255.43,13512.05,32599.81,1.25,0.17,2.9,2.91,20141231,17466.82,0.67,46.53,1.3,44.3,15.73,12259.0
2769,普路通,仓储物流,深圳,27.08,1.9,3.77,981181.38,950731.13,729.45,28897.16,0.77,0.39799999999999996,3.54,4.06,20150629,64253.66,1.71,55.42,-4.32,6.76,3.75,34063.0
2351,漫步者,电脑设备,深圳,33.76,2.99,5.95,196976.13,145362.17,37094.76,71787.02,1.21,0.17,2.98,2.56,20100205,38976.7,0.65,33.63,59.98,34.1,15.82,41275.0
557,西部创业,红黄药酒,宁夏,127.07,5.85,14.58,504821.56,82035.4,345100.5,356460.53,2.44,0.025,2.72,1.56,19940617,-119459.4,-0.82,66.44,158.02,34.98,8.42,63346.0
905,厦门港务,港口,福建,39.76,5.31,5.31,720828.88,273484.34,278259.25,795.47,0.01,0.17600000000000002,5.01,1.86,19990429,194273.69,3.66,63.38,-24.1,3.76,0.95,68539.0
2333,罗普斯金,铝,江苏,0.0,4.85,5.03,165075.16,58547.85,77236.03,45438.65,0.9,-0.024,2.98,5.15,20100112,44374.3,0.88,2.46,-108.81,9.54,-1.61,9147.0
600783,鲁信创投,矿物制品,山东,25.17,7.44,7.44,579375.44,83932.34,8276.88,107909.42,1.45,0.331,5.05,2.2,19961225,178804.69,2.4,11.13,-25.91,36.49,160.44,40776.0
2159,三特索道,旅游服务,湖北,107.58,1.39,1.39,270256.44,49442.59,118214.3,45872.2,3.31,0.10099999999999999,6.02,2.41,20070817,17410.8,1.26,11.13,280.9,54.1,3.56,7268.0
300239,东宝生物,生物制药,内蒙,113.84,4.45,4.61,87893.15,28125.71,48940.4,15226.87,0.33,0.034,1.57,3.27,20110706,8641.71,0.19,6.04,19.43,21.27,6.42,25380.0
2708,光洋股份,汽车配件,江苏,96.18,2.4,4.69,234334.59,117134.26,86435.17,75432.95,1.61,0.04,3.24,1.58,20140121,26501.94,0.56,47.32,-62.43,23.67,1.81,31315.0
2151,北斗星通,通信设备,北京,138.99,2.54,5.13,650997.19,349282.25,48198.8,359510.97,7.0,0.15,8.41,3.25,20070813,27505.9,0.54,27.2,45.58,30.34,5.43,65144.0
300641,正丹股份,化工原料,江苏,32.49,0.72,2.88,145087.13,118985.1,17739.67,67049.36,2.33,0.38,4.51,3.22,20170418,30504.65,1.06,0.0,0.0,18.63,10.8,38984.0
603128,华贸物流,仓储物流,上海,27.09,9.11,10.05,522291.31,351559.5,46188.17,192544.17,1.92,0.213,3.63,2.13,20120529,70200.21,0.7,21.92,-0.1,11.62,3.41,52084.0
739,普洛药业,化学制药,浙江,27.86,11.47,11.79,566262.5,281309.56,204276.27,22351.17,0.19,0.14,2.37,2.17,19970509,125686.21,1.07,15.75,-5.5,28.38,4.1,54627.0
603595,东尼电子,元器件,浙江,69.56,0.25,1.02,96185.21,59483.3,30246.68,36341.95,3.56,1.08,6.41,12.31,20170712,16839.53,1.65,0.0,0.0,38.69,20.75,6160.0
300268,佳沃股份,农业综合,湖南,0.0,0.98,1.34,83507.2,52314.07,12310.17,37698.46,2.81,-0.057999999999999996,1.52,9.07,20110927,-30924.08,-2.31,10350.37,4.96,12.22,-4.71,8599.0
601398,工商银行,银行,北京,8.07,2696.12,3564.06,2576479744.0,0.0,21471200.0,15200200.0,0.43,0.64,5.62,1.22,20061027,108437504.0,3.04,3.48,2.34,0.0,42.56,499269.0
600557,康缘药业,中成药,江苏,18.54,5.99,6.16,508619.06,251044.09,182990.72,52043.3,0.84,0.488,5.53,2.18,20020918,199585.77,3.24,5.96,2.73,74.87,12.48,29213.0
603377,东方时尚,汽车服务,北京,59.08,1.18,4.2,316839.22,112647.6,61227.28,75599.93,1.8,0.504,4.09,9.72,20160205,40071.59,0.95,3.04,0.85,55.4,22.59,9796.0
2348,高乐股份,文教休闲,广东,74.11,7.39,9.47,136293.22,53266.65,62697.28,990.65,0.01,0.044000000000000004,1.33,3.25,20100203,24075.77,0.25,30.79,9.59,26.2,9.04,31840.0
600105,永鼎股份,通信设备,江苏,22.0,7.62,9.64,443369.06,231978.63,50981.6,61313.8,0.64,0.177,2.84,1.83,19970929,85090.0,0.88,2.9,6.82,17.49,10.06,60307.0
600470,六国化工,农药化肥,安徽,118.51,5.22,5.22,602675.06,231426.55,277189.88,126267.7,2.42,0.033,3.87,1.34,20040305,8494.37,0.16,5.78,127.64,9.87,0.53,43896.0
421,南京公用,供气供热,江苏,24.7,3.92,5.73,846051.19,453538.81,283009.88,40569.8,0.71,0.158,4.25,1.22,19960806,127727.26,2.23,-3.28,-29.91,22.58,3.46,30870.0
2824,和胜股份,铝,广东,38.94,0.74,1.8,79208.71,47643.7,21299.7,32775.05,1.82,0.34,4.0,3.47,20170112,18485.35,1.03,10.74,-10.19,19.97,7.86,22850.0
603559,中通国脉,通信设备,吉林,178.75,0.79,1.32,78824.17,67288.21,5395.7,18041.57,1.37,0.113,3.96,6.8,20161202,16316.42,1.24,15.14,-31.61,15.77,4.9,19566.0
403,ST生化,生物制药,山西,99.99,2.63,2.73,130394.11,64239.11,45384.46,11393.05,0.42,0.215,2.25,12.76,19960628,16579.84,0.61,21.39,0.24,58.4,11.41,16182.0
2034,旺能环境,环境保护,浙江,747.69,0.62,2.45,112878.61,74525.6,21501.2,60316.71,2.46,0.1,7.84,5.48,20040826,9028.03,0.37,-6.66,-32.81,17.16,1.87,5021.0
300575,中旗股份,农药化肥,江苏,26.21,0.34,0.73,149255.42,93775.86,36167.07,47191.71,6.43,1.084,13.22,2.87,20161220,38124.98,5.2,47.64,42.44,21.08,8.77,12914.0
300513,恒泰实达,软件服务,北京,494.69,0.61,1.22,79881.11,75087.0,1722.51,22343.17,1.83,0.047,4.42,6.98,20160530,17415.1,1.43,24.52,52.52,27.48,2.57,13905.0
603315,福鞍股份,机械基件,辽宁,84.69,0.78,2.2,114385.97,64436.95,31490.27,28825.69,1.31,0.12,3.33,3.72,20150424,15128.0,0.69,-25.59,-30.18,29.03,11.37,20153.0
2714,牧原股份,农业综合,河南,25.12,6.0,11.58,2404463.5,874215.38,1059695.88,386489.97,3.34,2.12,10.99,4.67,20140128,486895.06,4.2,79.14,1.88,29.81,23.56,19000.0
600486,扬农化工,农药化肥,江苏,28.81,3.1,3.1,659793.81,398101.84,200025.52,81536.68,2.63,1.3130000000000002,12.04,4.19,20020425,227003.02,7.33,45.8,38.2,26.51,12.93,13785.0
300617,安靠智电,电气设备,江苏,36.62,0.17,0.67,94547.43,70671.74,18785.64,43647.55,6.55,0.89,11.79,3.31,20170228,25367.23,3.8,0.0,0.0,50.92,26.66,13581.0
600230,沧州大化,农药化肥,河北,9.95,2.94,2.94,443183.44,182274.09,214020.91,64217.56,2.18,3.28,8.3,5.24,20000406,129972.82,4.42,70.64,1066.43,54.82,30.84,43132.0
600449,宁夏建材,水泥,宁夏,14.46,4.78,4.78,744626.5,255352.38,428071.31,203367.38,4.25,0.6,9.42,1.23,20030829,179191.88,3.75,27.48,224.52,30.1,8.35,33650.0
300094,国联水产,渔业,广东,37.35,7.46,7.84,375907.28,310635.59,32794.23,59143.86,0.75,0.14300000000000002,2.44,2.93,20100708,49262.18,0.63,62.66,78.46,12.93,3.72,26116.0
712,锦龙股份,证券,广东,45.93,8.95,8.96,3265711.0,2750005.0,6999.43,71816.4,0.8,0.218,4.17,3.21,19970415,192138.02,2.14,-98.91,-28.25,79.63,1097.76,65007.0
603648,畅联股份,仓储物流,上海,39.24,0.92,3.69,181480.97,129244.95,28878.7,90418.13,2.45,0.43,4.14,4.11,20170913,20402.98,0.55,0.0,0.0,27.63,13.54,58370.0
603639,海利尔,农药化肥,山东,19.07,0.39,1.2,200615.81,151330.13,17970.51,73656.49,6.14,1.63,12.67,3.19,20170112,61475.4,5.12,33.11,37.94,36.94,16.58,13217.0
600352,浙江龙盛,染料涂料,浙江,15.3,30.6,32.53,4485159.5,3028366.75,491667.91,155234.55,0.48,0.5760000000000001,5.05,2.33,20030801,1121347.25,3.45,23.16,31.43,36.72,16.69,152044.0
2540,亚太科技,铝,江苏,32.2,7.05,12.71,337188.53,190470.11,107842.11,71100.31,0.56,0.21,2.98,2.43,20110118,124541.65,0.98,30.05,6.82,20.78,9.05,79234.0
600298,安琪酵母,食品,湖北,31.17,8.24,8.24,775412.75,274226.97,400136.56,65197.44,0.79,0.742,4.37,7.06,20000818,221993.77,2.69,19.47,59.76,36.61,14.62,33468.0
2648,卫星石化,化工原料,浙江,17.7,8.01,10.64,1074947.38,595736.06,317853.25,414281.53,3.89,0.81,6.53,2.36,20111228,148896.92,1.4,77.08,601.88,23.91,11.36,32000.0
2182,云海金属,小金属,江苏,26.14,4.51,6.46,373393.19,193328.47,119664.02,46609.55,0.72,0.209,2.37,3.07,20071113,38620.03,0.6,29.1,15.08,13.28,3.75,79079.0
603797,联泰环保,环境保护,广东,58.72,0.53,2.13,271260.78,34505.95,825.09,48772.23,2.29,0.24,4.69,3.49,20170413,28586.76,1.34,0.0,0.0,61.37,32.23,21234.0
601388,怡球资源,铝,江苏,22.84,20.25,20.25,452737.91,322734.41,110621.01,10885.42,0.05,0.12,1.19,3.07,20120423,37685.05,0.19,52.46,3847.48,11.24,6.15,77607.0
300450,先导智能,专用机械,江苏,69.08,1.69,4.4,711358.63,553178.44,20740.59,140465.92,3.19,0.68,5.87,9.93,20150518,61964.0,1.41,76.75,82.06,42.0,26.58,15367.0
852,石化机械,化工机械,湖北,0.0,5.98,5.98,663961.94,518353.94,119782.47,98809.59,1.65,-0.21100000000000002,2.73,2.67,19981126,-14826.73,-0.25,-0.53,63.03,16.65,-5.78,54313.0
601890,亚星锚链,船舶,江苏,117.31,9.59,9.59,382058.03,287783.19,59423.05,138463.2,1.44,0.035,3.06,1.79,20101228,52893.19,0.55,-8.19,-30.27,25.99,4.36,158167.0
600416,湘电股份,电气设备,湖南,108.13,8.81,9.46,2204312.75,1636182.88,168883.22,487316.69,5.15,0.057,6.82,1.21,20020718,43890.87,0.46,-18.87,-42.02,14.93,0.81,37858.0
300654,世纪天鸿,出版业,山东,112.97,0.23,0.93,63473.5,51035.25,4144.64,20521.21,2.2,0.27,4.42,6.86,20170926,10039.73,1.08,0.0,0.0,33.7,7.49,48171.0
601020,华钰矿业,铅锌,西藏,33.44,2.83,5.26,282479.69,55946.86,68917.82,36697.71,0.7,0.39299999999999996,3.24,5.41,20160316,71084.15,1.35,40.23,95.05,65.12,37.14,34809.0
300470,日机密封,机械基件,四川,38.67,0.63,1.07,132211.02,106585.63,5358.35,39653.46,3.72,0.733,8.87,4.26,20150612,39080.09,3.66,41.46,29.46,55.45,22.12,8675.0
65,北方国际,建筑施工,北京,16.31,4.08,5.13,1201348.13,984759.88,38686.73,117068.3,2.28,0.679,6.82,2.16,19980605,171471.8,3.34,12.57,54.49,13.14,5.18,31644.0
937,冀中能源,煤炭开采,河北,17.45,29.07,35.34,4611064.0,1823154.25,1417021.75,415691.5,1.18,0.23800000000000002,5.49,1.01,19990909,960779.88,2.72,71.81,937.24,23.6,5.46,118506.0
300327,中颖电子,半导体,上海,39.99,2.08,2.1,91808.71,86582.86,2798.09,34962.37,1.66,0.452,3.55,6.8,20120613,15799.29,0.75,36.43,41.53,43.15,19.26,27678.0
600976,健民集团,中成药,湖北,32.41,1.53,1.53,183305.94,135945.44,23116.81,30183.5,1.97,0.473,6.98,2.93,20040419,46945.65,3.06,22.19,28.94,24.89,3.43,8859.0
600167,联美控股,供气供热,辽宁,34.12,2.11,8.8,997789.81,619639.31,251135.67,371917.38,4.23,0.61,7.72,3.13,19990128,209593.72,2.38,18.87,56.83,47.11,34.93,8793.0
999,华润三九,中成药,深圳,19.21,9.78,9.79,1515920.25,585025.0,312938.28,118075.85,1.21,0.98,9.7,2.59,20000309,681183.5,6.96,21.41,10.33,63.44,12.82,27820.0
2747,埃斯顿,机械基件,江苏,99.28,2.82,8.38,254638.72,158633.81,18553.67,48598.18,0.58,0.07,1.74,5.34,20150320,20325.07,0.24,49.84,47.07,32.67,8.86,38935.0
671,阳 光 城,区域地产,福建,41.09,32.46,40.5,19638606.0,18093208.0,73009.93,355074.09,0.88,0.153,3.39,2.47,19961218,523622.81,1.29,108.08,70.25,21.39,3.99,49798.0
2840,华统股份,食品,浙江,54.64,0.98,1.79,150751.55,47538.73,60167.36,52063.93,2.91,0.5,6.37,5.55,20170110,40862.59,2.29,21.98,35.11,5.21,2.64,11514.0
2548,金新农,饲料,深圳,29.04,3.12,3.81,353634.22,122394.88,74733.9,86123.56,2.26,0.24100000000000002,4.33,2.15,20110218,35641.85,0.94,21.64,-26.0,18.48,3.79,36339.0
722,湖南发展,水力发电,湖南,31.26,4.64,4.64,313968.28,95862.21,161504.45,213774.05,4.61,0.201,6.01,1.4,19970522,16474.2,0.35,-9.68,-32.63,56.03,44.98,40257.0
2860,星帅尔,电气设备,浙江,29.69,0.15,0.76,72968.75,57750.31,9921.05,27789.98,3.66,0.94,8.06,4.29,20170412,23108.32,3.04,0.0,0.0,42.27,26.52,10401.0
601678,滨化股份,化工原料,山东,13.39,11.88,11.88,753735.69,167514.67,355298.97,127384.57,1.07,0.47100000000000003,4.59,1.83,20100223,252899.8,2.13,36.8,300.82,26.78,12.2,46204.0
600702,舍得酒业,白酒,四川,101.64,3.37,3.37,433225.91,337385.28,49040.21,83578.17,2.48,0.28300000000000003,7.21,5.32,19960524,101150.4,3.0,13.1,74.2,75.34,7.68,23593.0
2668,奥马电器,家用电器,广东,32.7,3.9,6.35,1013294.13,730122.38,122914.52,116891.57,1.84,0.7,5.29,3.89,20120416,143617.63,2.26,30.52,10.51,27.88,5.76,23376.0
2837,英维克,专用机械,深圳,46.55,0.67,2.03,125777.5,116978.38,1374.58,25893.15,1.28,0.43,3.33,5.91,20161229,26805.8,1.32,51.86,19.22,34.34,10.88,20800.0
300375,鹏翎股份,汽车配件,天津,24.48,1.34,2.02,157675.19,94692.6,50842.9,35444.65,1.76,0.47,7.12,1.98,20140127,66657.4,3.3,8.82,-11.07,26.14,10.48,11767.0
600800,天津磁卡,综合类,天津,0.0,6.11,6.11,54089.81,24022.93,6493.08,13506.77,0.22,-0.076,0.12,40.31,19931206,-72020.61,-1.18,-0.45,-15.55,18.92,-49.75,62738.0
876,新 希 望,饲料,四川,12.34,41.66,42.16,4080254.5,1001946.0,795561.63,246742.59,0.59,0.46,4.89,1.55,19980311,1251993.13,2.97,3.44,-8.23,8.34,4.23,109110.0
603566,普莱柯,生物制药,河南,49.73,1.64,3.24,176914.47,110013.15,34531.01,47535.23,1.47,0.285,4.71,4.02,20150518,68116.56,2.1,-10.7,-40.83,69.62,24.25,11281.0
300296,利亚德,半导体,北京,38.09,9.75,16.95,1172419.38,731140.56,71228.27,159707.06,0.94,0.39,3.07,6.18,20120315,172494.02,1.02,52.34,108.57,38.92,14.78,21472.0
300546,雄帝科技,元器件,深圳,44.59,0.72,1.35,75845.21,70316.9,1231.35,19329.77,1.43,0.31,4.41,4.09,20160928,27318.36,2.02,30.52,26.78,56.86,18.12,14174.0
600326,西藏天路,建筑施工,西藏,16.91,8.65,8.65,743955.5,405344.81,245383.05,80400.8,0.93,0.45,3.08,2.78,20010116,90031.56,1.04,30.16,92.45,31.11,12.96,118987.0
300677,英科医疗,医疗保健,山东,44.52,0.24,0.98,153033.48,83302.31,65414.18,68204.86,6.94,1.43,10.82,6.24,20170721,26730.98,2.72,0.0,0.0,24.49,8.57,14800.0
603767,中马传动,汽车配件,浙江,35.75,0.53,2.13,171035.13,60707.46,52901.4,72692.9,3.41,0.31,6.56,1.89,20170613,37664.51,1.77,0.0,0.0,24.05,8.69,26706.0
600982,宁波热电,供气供热,浙江,23.07,7.47,7.47,407090.84,222107.55,81721.31,104906.63,1.4,0.124,3.35,1.14,20040706,54522.55,0.73,59.4,79.26,13.62,7.21,45321.0
862,银星能源,新型电力,宁夏,0.0,5.01,7.06,952540.31,195632.84,724130.13,270542.75,3.83,-0.095,3.83,1.0,19980915,-72830.78,-1.03,-23.57,-41.18,31.59,-9.64,32388.0
880,潍柴重机,机械基件,山东,61.91,1.35,2.76,355634.44,144141.88,124982.9,58911.36,2.13,0.10400000000000001,4.83,1.78,19980402,39002.96,1.41,10.96,38.55,15.14,2.02,20188.0
603637,镇海股份,建筑施工,浙江,49.88,0.33,1.33,86330.46,76018.32,5968.18,28509.34,2.14,0.27,5.33,3.24,20170208,20656.95,1.55,-37.75,-28.91,31.54,22.63,9897.0
600827,百联股份,超市连锁,上海,22.68,15.43,17.84,4519972.5,1762259.63,1324983.75,291537.13,1.63,0.381,9.41,1.22,19940204,751999.88,4.21,-1.17,-8.92,21.58,1.94,111407.0
2701,奥瑞金,广告包装,北京,15.63,17.98,23.55,1502490.25,618810.06,454064.81,6308.46,0.03,0.27699999999999997,2.42,2.39,20121011,303479.09,1.29,-1.61,-36.26,29.16,11.79,72106.0
603859,能科股份,软件服务,北京,140.51,0.5,1.14,76593.81,64971.55,4050.4,28239.8,2.49,0.087,5.59,2.93,20161021,21190.89,1.87,16.86,11.92,49.94,8.05,13708.0
300034,钢研高纳,小金属,北京,64.02,4.21,4.22,179027.69,120155.82,45847.9,34540.35,0.82,0.102,3.16,2.75,20091225,48887.46,1.16,1.79,-36.71,21.58,8.89,22785.0
711,京蓝科技,软件服务,黑龙江,48.01,3.37,7.31,788794.5,540945.13,19102.6,312985.94,4.28,0.21,5.61,2.24,19970411,20661.74,0.28,2976.0,550.27,32.58,15.71,15817.0
600483,福能股份,火力发电,福建,15.98,12.58,15.52,1932875.38,513843.56,1047634.0,320489.81,2.07,0.319,6.55,1.04,20040531,275647.22,1.78,1.99,-29.32,18.07,10.68,28808.0
2611,东方精工,轻工机械,广东,49.15,3.53,11.49,1185356.25,594800.06,59506.11,565586.19,4.92,0.22,6.43,1.81,20110830,53995.76,0.47,115.46,182.62,21.99,8.76,27388.0
12,南 玻Ａ,玻璃,深圳,20.39,15.09,24.84,1891383.25,415755.72,1178094.0,98377.9,0.4,0.33,3.5,2.22,19920228,408042.75,1.64,19.45,-0.54,25.18,9.13,165584.0
599,青岛双星,汽车配件,山东,34.06,6.28,8.17,782444.38,382978.84,167694.22,119546.46,1.46,0.16,4.05,1.44,19960430,80802.17,0.99,-17.94,29.56,16.75,3.48,72344.0
600316,洪都航空,航空,江西,0.0,7.17,7.17,1101402.75,649720.81,191029.05,314009.31,4.38,-0.122,6.83,1.57,20001215,58429.26,0.81,-33.98,-7152.49,7.71,-6.67,55776.0
2822,中装建设,装修装饰,深圳,26.8,3.06,6.0,396362.38,374112.84,11775.21,66066.03,1.1,0.191,3.32,2.06,20161129,65493.16,1.09,13.59,-0.8,15.05,5.29,46959.0
600429,三元股份,乳制品,北京,53.76,8.85,14.98,783433.69,388873.06,242771.55,331037.34,2.21,0.08199999999999999,3.25,1.82,20030915,-4298.99,-0.03,8.23,-41.21,31.3,2.63,32773.0
600728,佳都科技,软件服务,广东,156.38,13.79,16.17,559082.38,446256.31,6508.06,142833.23,0.88,0.033,1.88,3.68,19960716,-1256.87,-0.01,57.19,4877.1,12.41,2.25,60643.0
600693,东百集团,百货,福建,33.63,6.85,8.98,653743.13,423280.19,68565.55,12741.26,0.14,0.154,2.28,3.02,19931122,84084.99,0.94,119.44,1606.07,19.74,5.16,13434.0
603129,春风动力,摩托车,浙江,25.68,0.33,1.33,160699.84,134150.17,21014.07,58160.28,4.36,0.79,6.64,3.27,20170818,16833.17,1.26,0.0,0.0,33.04,6.39,22353.0
2008,大族激光,电器仪表,深圳,26.85,9.92,10.67,1561020.13,1047977.13,133630.38,79206.18,0.74,1.4080000000000001,6.46,7.8,20040625,421052.91,3.95,78.69,137.31,43.0,16.85,57211.0
2204,大连重工,专用机械,辽宁,536.08,19.31,19.31,1657211.0,1273365.63,289930.63,241172.72,1.25,0.006,3.41,1.16,20080116,198826.11,1.03,-20.52,-81.28,17.56,0.33,52288.0
922,*ST佳电,电气设备,黑龙江,45.94,4.58,5.44,286434.44,203707.69,49468.15,114204.02,2.1,0.09699999999999999,2.73,2.18,19990618,-31984.51,-0.59,15.15,119.23,23.4,5.18,43703.0
600508,上海能源,煤炭开采,上海,10.39,7.23,7.23,1423085.38,298966.91,535548.63,91517.17,1.27,0.86,12.53,0.95,20010829,682193.0,9.44,33.73,108.54,38.38,12.99,48944.0
971,高升控股,互联网,湖北,33.72,2.91,5.11,388912.22,97948.61,34457.43,331824.0,6.5,0.243,7.15,1.53,20000427,-20095.65,-0.39,45.32,121.7,34.78,19.52,25000.0
975,银泰资源,铅锌,内蒙,64.49,8.79,14.17,539348.56,137023.42,63234.83,205086.94,1.45,0.21,3.71,3.75,20000608,65629.53,0.46,69.4,40.01,57.64,24.29,27067.0
831,五矿稀土,小金属,山西,198.33,9.81,9.81,221336.77,170439.8,12179.76,74008.31,0.75,0.038,2.07,4.82,19980911,11448.21,0.12,556.09,186.03,11.07,6.09,106213.0
603288,海天味业,食品,广东,42.98,26.97,27.01,1355001.63,889171.0,371153.97,132324.94,0.49,0.94,3.97,13.56,20140211,570192.06,2.11,21.04,24.49,45.38,23.41,17127.0
300429,强力新材,化工原料,江苏,45.25,1.0,2.57,117633.7,44279.35,29233.96,38163.15,1.48,0.414,4.05,6.16,20150324,38306.48,1.49,45.77,12.48,41.84,22.54,14158.0
603577,汇金通,钢加工,山东,39.84,0.78,1.75,162594.95,129322.11,22816.42,45346.9,2.59,0.207,4.89,2.25,20161222,20622.4,1.18,33.67,-21.31,22.13,6.45,16201.0
300703,创源文化,文教休闲,浙江,38.02,0.2,0.8,80598.07,61087.23,16334.4,37724.14,4.72,0.66,7.03,3.56,20170919,8681.78,1.09,0.0,0.0,31.98,7.81,24025.0
600493,凤竹纺织,纺织,福建,86.05,2.72,2.72,104871.7,50238.0,29149.9,19092.56,0.7,0.061,2.53,2.78,20040421,14008.07,0.52,11.47,15.99,13.95,2.85,24461.0
2224,三 力 士,橡胶,浙江,27.75,4.7,6.58,183983.52,113210.96,39912.37,12060.23,0.18,0.19,2.52,2.79,20080425,76180.97,1.16,2.91,-18.98,40.38,20.19,79469.0
2386,天原集团,化工原料,四川,41.75,6.72,6.72,1396352.38,396143.84,566929.69,185366.23,2.76,0.127,6.15,1.15,20100409,134875.91,2.01,11.8,274.8,6.48,0.86,44602.0
600280,中央商场,百货,江苏,25.48,11.48,11.48,1598024.88,1243061.63,255309.66,1277.0,0.01,0.237,1.71,4.7,20000926,33828.07,0.29,43.73,240.1,23.83,4.21,57371.0
2436,兴森科技,元器件,深圳,35.49,9.87,14.88,447842.75,213567.5,163537.84,985.69,0.01,0.107,1.61,3.13,20100618,82385.61,0.55,14.97,13.66,29.83,6.41,82082.0
705,浙江震元,医药商业,浙江,38.09,2.82,3.34,208343.61,117082.38,55401.36,53681.05,1.61,0.139,4.04,1.75,19970410,37393.06,1.12,5.9,68.88,16.06,2.47,32811.0
300314,戴维医疗,医疗保健,浙江,56.54,1.89,2.88,85160.25,50522.89,22282.18,17553.43,0.61,0.174,2.71,4.85,20120508,27732.1,0.96,21.95,6.12,52.74,23.62,31118.0
927,一汽夏利,汽车整车,天津,0.0,15.95,15.95,510260.34,239130.97,120786.46,133980.55,0.84,-0.7040000000000001,0.36,11.24,19990727,-291188.16,-1.83,-32.28,-36.14,-50.79,-112.66,52926.0
2170,芭田股份,农药化肥,深圳,183.51,7.01,8.9,438002.19,150866.31,137554.56,49205.96,0.55,0.021,2.29,2.21,20070919,56194.28,0.63,-5.61,-86.02,17.89,1.26,63789.0
300061,康旗股份,医疗保健,上海,32.15,2.0,5.26,390865.31,138521.36,31304.85,243462.17,4.63,0.35600000000000004,6.43,2.37,20100319,41503.46,0.79,144.12,332.55,50.27,13.83,7700.0
600834,申通地铁,公共交通,上海,45.25,4.77,4.77,272408.28,30253.27,126012.92,7974.25,0.17,0.135,3.1,2.63,19940224,71458.24,1.5,-0.49,4.9,14.81,11.43,40459.0
2154,报 喜 鸟,服饰,浙江,0.0,10.69,12.63,411273.44,162758.95,77948.46,21988.23,0.17,-0.025,2.07,1.48,20070816,94506.93,0.75,25.26,68.1,59.85,-1.91,117059.0
890,法 尔 胜,钢加工,江苏,92.62,3.8,3.8,1113305.25,780657.19,25345.75,1377.54,0.04,0.049,2.26,2.7,19990119,28646.09,0.75,9.9,-86.18,11.66,1.09,37847.0
